,Unnamed: 0,person_scene,series_num,num_lines,num_words
30327,30328,Howard,Series 06,1,11
30328,30329,Leonard,Series 06,2,16
30329,30330,Raj,Series 06,3,25
30330,30331,Sheldon,Series 06,1,12
30331,30332,Leonard,Series 06,1,13
30332,30333,Sheldon,Series 06,1,4
30334,30335,Penny,Series 06,1,7
30335,30336,Leonard,Series 06,1,1
30336,30337,Penny,Series 06,1,11
30337,30338,Leonard,Series 06,1,3
30338,30339,Penny,Series 06,1,13
30340,30341,Sheldon,Series 06,3,31
30341,30342,Amy,Series 06,1,9
30342,30343,Sheldon,Series 06,1,2
30343,30344,Amy,Series 06,1,14
30344,30345,Sheldon,Series 06,2,30
30346,30347,Raj,Series 06,2,15
30347,30348,Howard,Series 06,1,8
30348,30349,Raj,Series 06,4,43
30349,30350,Bernadette,Series 06,1,8
30351,30352,Leonard,Series 06,1,24
30352,30353,Penny,Series 06,1,5
30353,30354,Leonard,Series 06,2,7
30355,30356,Sheldon,Series 06,3,31
30356,30357,Amy,Series 06,2,20
30357,30358,Sheldon,Series 06,1,3
30359,30360,Raj,Series 06,3,36
30360,30361,Bernadette,Series 06,1,7
30362,30363,Penny,Series 06,1,11
30363,30364,Leonard,Series 06,2,17
30364,30365,Penny,Series 06,2,9
30365,30366,Leonard,Series 06,2,8
30366,30367,Penny,Series 06,1,5
30368,30369,Amy,Series 06,1,18
30369,30370,Sheldon,Series 06,1,6
30370,30371,Amy,Series 06,1,4
30371,30372,Sheldon,Series 06,4,22
30372,30373,Amy,Series 06,1,4
30373,30374,Sheldon,Series 06,1,1
30374,30375,Sheldon,Series 06,2,6
30375,30376,Janine,Series 06,1,4
30376,30377,Sheldon,Series 06,1,9
30378,30379,Leonard,Series 06,3,7
30379,30380,Janine,Series 06,1,1
30380,30381,Leonard,Series 06,1,1
30381,30382,Janine,Series 06,2,2
30382,30383,Leonard,Series 06,2,14
30383,30384,Janine,Series 06,1,3
30384,30385,Leonard,Series 06,2,13
30385,30386,Janine,Series 06,1,2
30386,30387,Leonard,Series 06,4,32
30387,30388,Janine,Series 06,1,3
30388,30389,Leonard,Series 06,2,6
30389,30390,Janine,Series 06,1,4
30390,30391,Leonard,Series 06,8,51
30391,30392,Janine,Series 06,2,8
30392,30393,Leonard,Series 06,1,31
30393,30394,Janine,Series 06,1,10
30394,30395,Leonard,Series 06,1,1
30395,30396,Barry,Series 06,2,12
30396,30397,Leonard,Series 06,1,2
30397,30398,Barry,Series 06,1,7
30398,30399,Janine,Series 06,1,2
30399,30400,Leonard,Series 06,2,8
30400,30401,Barry,Series 06,1,15
30401,30402,Janine,Series 06,2,6
30402,30403,Barry,Series 06,1,3
30403,30404,Leonard,Series 06,2,29
30404,30405,Barry,Series 06,2,12
30405,30406,Janine,Series 06,1,3
30406,30407,Leonard,Series 06,2,18
30407,30408,Janine,Series 06,1,2
30408,30409,Leonard,Series 06,1,2
30410,30411,Raj,Series 06,6,47
30411,30412,Janine,Series 06,1,3
30412,30413,Raj,Series 06,2,35
30414,30415,Janine,Series 06,4,13
30415,30416,Sheldon,Series 06,3,22
30416,30417,Janine,Series 06,2,7
30417,30418,Sheldon,Series 06,2,9
30418,30419,Janine,Series 06,1,1
30419,30420,Sheldon,Series 06,2,12
30420,30421,Janine,Series 06,1,9
30421,30422,Sheldon,Series 06,1,6
30422,30423,Janine,Series 06,1,7
30423,30424,Sheldon,Series 06,5,33
30425,30426,Leonard,Series 06,1,1
30426,30427,Raj,Series 06,1,4
30427,30428,Leonard,Series 06,1,3
30428,30429,Howard,Series 06,1,2
30429,30430,Leonard,Series 06,2,10
30430,30431,Howard,Series 06,1,8
30431,30432,Raj,Series 06,1,4
30432,30433,Leonard,Series 06,1,2
30433,30434,Sheldon,Series 06,1,3
30434,30435,Howard,Series 06,2,31
30436,30437,Sheldon,Series 06,1,17
30437,30438,Amy,Series 06,1,21
30438,30439,Sheldon,Series 06,2,32
30439,30440,Amy,Series 06,1,8
30440,30441,Sheldon,Series 06,4,37
30441,30442,Amy,Series 06,2,10
30442,30443,Sheldon,Series 06,1,12
30443,30444,Amy,Series 06,2,25
30444,30445,Sheldon,Series 06,2,17
30446,30447,Leonard,Series 06,1,4
30447,30448,Penny,Series 06,3,21
30448,30449,Leonard,Series 06,1,16
30449,30450,Penny,Series 06,1,4
30450,30451,Leonard,Series 06,2,11
30451,30452,Penny,Series 06,1,15
30452,30453,Leonard,Series 06,1,30
30453,30454,Penny,Series 06,2,14
30454,30455,Leonard,Series 06,4,17
30455,30456,Penny,Series 06,1,7
30457,30458,Raj,Series 06,6,48
30459,30460,Amy,Series 06,1,10
30460,30461,Sheldon,Series 06,1,1
30461,30462,Amy,Series 06,1,8
30462,30463,Sheldon,Series 06,1,1
30463,30464,Amy,Series 06,2,20
30464,30465,Sheldon,Series 06,1,1
30465,30466,Amy,Series 06,2,9
30466,30467,Sheldon,Series 06,2,2
30467,30468,Amy,Series 06,1,1
30468,30469,Sheldon,Series 06,2,2
30469,30470,Raj,Series 06,2,15
30470,30471,Sheldon,Series 06,1,3
30471,30472,Raj,Series 06,2,17
30472,30473,Sheldon,Series 06,2,9
30473,30474,Leonard,Series 06,3,32
30474,30475,Raj,Series 06,2,12
30475,30476,Amy,Series 06,1,9
30476,30477,Penny,Series 06,1,10
30477,30478,Sheldon,Series 06,1,15
30478,30479,Leonard,Series 06,1,2
30479,30480,Sheldon,Series 06,1,6
30480,30481,Amy,Series 06,1,15
30481,30482,Sheldon,Series 06,3,18
30482,30483,Howard,Series 06,1,3
30483,30484,Amy,Series 06,3,38
30484,30485,Leonard,Series 06,1,7
30485,30486,Raj,Series 06,2,21
30486,30487,Sheldon,Series 06,1,11
30487,30488,Raj,Series 06,1,1
30488,30489,Sheldon,Series 06,1,6
30489,30490,Amy,Series 06,1,1
30490,30491,Sheldon,Series 06,1,4
30491,30492,Raj,Series 06,2,13
30492,30493,Sheldon,Series 06,1,1
30493,30494,Howard,Series 06,1,8
30494,30495,Sheldon,Series 06,2,29
30495,30496,Leonard,Series 06,2,8
30496,30497,Sheldon,Series 06,1,25
30497,30498,Leonard,Series 06,2,20
30498,30499,Howard,Series 06,1,3
30499,30500,Bernadette,Series 06,1,1
30500,30501,Leonard,Series 06,1,14
30501,30502,Raj,Series 06,3,13
30502,30503,Leonard,Series 06,1,4
30503,30504,Sheldon,Series 06,1,7
30504,30505,Amy,Series 06,1,19
30505,30506,Sheldon,Series 06,1,10
30506,30507,Barry,Series 06,1,11
30507,30508,Janine,Series 06,1,8
30508,30509,Barry,Series 06,3,13
30509,30510,Leonard,Series 06,2,7
30510,30511,Raj,Series 06,2,7
30511,30512,Sheldon,Series 06,5,39
30512,30513,Amy,Series 06,1,11
30514,30515,Sheldon,Series 06,2,29
30515,30516,Janine,Series 06,1,1
30516,30517,Sheldon,Series 06,3,21
30517,30518,Janine,Series 06,1,15
30518,30519,Sheldon,Series 06,1,18
30519,30520,Janine,Series 06,1,8
30520,30521,Sheldon,Series 06,3,12
30521,30522,Janine,Series 06,1,1
30522,30523,Sheldon,Series 06,1,3
30523,30524,Janine,Series 06,2,17
30524,30525,Sheldon,Series 06,1,4
30526,30527,Sheldon,Series 06,2,12
30527,30528,Penny,Series 06,1,1
30528,30529,Sheldon,Series 06,3,11
30529,30530,Penny,Series 06,2,11
30530,30531,Leonard,Series 06,3,15
30531,30532,Sheldon,Series 06,1,12
30532,30533,Leonard,Series 06,3,16
30533,30534,Sheldon,Series 06,1,4
30534,30535,Penny,Series 06,2,12
30535,30536,Leonard,Series 06,1,31
30536,30537,Sheldon,Series 06,3,23
30537,30538,Leonard,Series 06,2,9
30538,30539,Sheldon,Series 06,2,10
30539,30540,Leonard,Series 06,1,2
30540,30541,Penny,Series 06,2,11
30541,30542,Sheldon,Series 06,1,10
30542,30543,Penny,Series 06,1,4
30543,30544,Sheldon,Series 06,2,22
30544,30545,Penny,Series 06,1,10
30545,30546,Sheldon,Series 06,4,47
30546,30547,Leonard,Series 06,1,6
30547,30548,Sheldon,Series 06,6,51
30548,30549,Penny,Series 06,1,9
30549,30550,Leonard,Series 06,2,24
30551,30552,Howard,Series 06,2,34
30552,30553,Raj,Series 06,2,13
30553,30554,Howard,Series 06,1,20
30554,30555,Raj,Series 06,2,6
30555,30556,Howard,Series 06,1,1
30556,30557,Raj,Series 06,1,14
30557,30558,Howard,Series 06,2,3
30558,30559,Raj,Series 06,1,23
30559,30560,Howard,Series 06,1,9
30560,30561,Raj,Series 06,2,10
30561,30562,Howard,Series 06,3,20
30562,30563,Raj,Series 06,2,14
30563,30564,Howard,Series 06,2,6
30564,30565,Raj,Series 06,3,32
30565,30566,Howard,Series 06,2,9
30566,30567,Raj,Series 06,1,4
30567,30568,Howard,Series 06,1,18
30568,30569,Raj,Series 06,3,17
30569,30570,Howard,Series 06,1,3
30571,30572,Leonard,Series 06,7,67
30572,30573,Penny,Series 06,1,7
30573,30574,Leonard,Series 06,1,8
30575,30576,phone),Series 06,9,109
30576,30577,Amy,Series 06,2,21
30577,30578,Sheldon,Series 06,1,16
30578,30579,Amy,Series 06,2,17
30579,30580,Sheldon,Series 06,3,23
30580,30581,Amy,Series 06,2,34
30581,30582,Sheldon,Series 06,1,14
30582,30583,Amy,Series 06,1,4
30583,30584,Sheldon,Series 06,3,23
30585,30586,Howard,Series 06,1,5
30586,30587,Raj,Series 06,1,6
30587,30588,Howard,Series 06,2,4
30588,30589,Raj,Series 06,1,3
30589,30590,Howard,Series 06,1,4
30590,30591,Raj,Series 06,1,28
30591,30592,Howard,Series 06,1,6
30592,30593,Raj,Series 06,1,8
30593,30594,Howard,Series 06,2,30
30594,30595,Raj,Series 06,1,6
30595,30596,Howard,Series 06,1,13
30596,30597,Raj,Series 06,2,11
30597,30598,Howard,Series 06,1,15
30598,30599,Raj,Series 06,1,27
30599,30600,Howard,Series 06,3,22
30600,30601,Raj,Series 06,1,16
30602,30603,Leonard,Series 06,2,23
30603,30604,Penny,Series 06,1,3
30604,30605,Leonard,Series 06,2,9
30605,30606,Penny,Series 06,1,5
30606,30607,Leonard,Series 06,2,9
30607,30608,Penny,Series 06,1,11
30608,30609,Leonard,Series 06,2,30
30609,30610,Penny,Series 06,2,6
30610,30611,Leonard,Series 06,1,5
30611,30612,Penny,Series 06,1,6
30612,30613,Leonard,Series 06,3,18
30613,30614,Penny,Series 06,1,8
30614,30615,Leonard,Series 06,1,1
30615,30616,Penny,Series 06,2,12
30616,30617,Leonard,Series 06,1,1
30617,30618,Penny,Series 06,4,31
30618,30619,Leonard,Series 06,3,21
30619,30620,Penny,Series 06,3,17
30621,30622,Amy,Series 06,1,17
30622,30623,Sheldon,Series 06,1,7
30623,30624,Amy,Series 06,1,17
30624,30625,Sheldon,Series 06,4,22
30625,30626,Amy,Series 06,1,17
30626,30627,Sheldon,Series 06,1,5
30627,30628,Amy,Series 06,2,3
30628,30629,Sheldon,Series 06,5,54
30629,30630,Amy,Series 06,2,7
30630,30631,Sheldon,Series 06,2,37
30631,30632,Amy,Series 06,1,15
30632,30633,Sheldon,Series 06,1,15
30633,30634,Amy,Series 06,1,6
30634,30635,Sheldon,Series 06,2,27
30635,30636,Amy,Series 06,1,5
30637,30638,Penny,Series 06,2,13
30638,30639,Bernadette,Series 06,2,29
30639,30640,Penny,Series 06,2,7
30640,30641,Bernadette,Series 06,1,7
30641,30642,Penny,Series 06,4,25
30642,30643,Bernadette,Series 06,5,46
30643,30644,Penny,Series 06,2,26
30644,30645,Bernadette,Series 06,1,7
30645,30646,Penny,Series 06,1,2
30646,30647,Bernadette,Series 06,2,18
30647,30648,Penny,Series 06,1,8
30649,30650,webcam),Series 06,1,4
30650,30651,Raj,Series 06,2,9
30651,30652,Howard,Series 06,1,10
30652,30653,Raj,Series 06,2,17
30653,30654,Howard,Series 06,2,7
30654,30655,Raj,Series 06,5,17
30655,30656,Lucy,Series 06,1,1
30656,30657,Raj,Series 06,1,2
30657,30658,Lucy,Series 06,1,8
30658,30659,Raj,Series 06,2,22
30660,30661,(singing),Series 06,1,12
30661,30662,Amy,Series 06,1,9
30662,30663,Sheldon,Series 06,1,1
30663,30664,Amy,Series 06,1,5
30664,30665,Sheldon,Series 06,1,5
30665,30666,Amy,Series 06,2,7
30666,30667,Amy,Series 06,3,19
30667,30668,Sheldon,Series 06,1,9
30669,30670,Lucy,Series 06,1,4
30670,30671,Raj,Series 06,2,4
30671,30672,Lucy,Series 06,4,19
30672,30673,Raj,Series 06,2,11
30673,30674,Lucy,Series 06,1,9
30674,30675,Raj,Series 06,3,24
30675,30676,Lucy,Series 06,1,4
30676,30677,Raj,Series 06,1,4
30677,30678,Lucy,Series 06,1,21
30678,30679,Raj,Series 06,2,14
30679,30680,Lucy,Series 06,2,30
30680,30681,Raj,Series 06,2,12
30681,30682,Lucy,Series 06,3,17
30682,30683,Raj,Series 06,5,38
30683,30684,Lucy,Series 06,1,7
30684,30685,Raj,Series 06,2,15
30685,30686,Lucy,Series 06,2,36
30686,30687,Raj,Series 06,1,11
30687,30688,Lucy,Series 06,1,4
30688,30689,Raj,Series 06,1,1
30689,30690,Lucy,Series 06,2,6
30690,30691,Raj,Series 06,2,14
30692,30693,Penny,Series 06,1,23
30693,30694,Leonard,Series 06,2,24
30694,30695,Penny,Series 06,2,22
30695,30696,Leonard,Series 06,1,7
30696,30697,Penny,Series 06,3,35
30697,30698,Leonard,Series 06,1,5
30698,30699,Penny,Series 06,4,46
30699,30700,Leonard,Series 06,1,5
30700,30701,Penny,Series 06,1,5
30701,30702,Leonard,Series 06,1,26
30702,30703,Penny,Series 06,1,8
30704,30705,Sheldon,Series 06,1,17
30705,30706,Amy,Series 06,1,11
30706,30707,Sheldon,Series 06,1,12
30707,30708,Amy,Series 06,1,1
30708,30709,Sheldon,Series 06,1,5
30709,30710,Amy,Series 06,2,7
30710,30711,Sheldon,Series 06,1,4
30711,30712,Sheldon,Series 06,1,2
30712,30713,Sheldon,Series 06,1,3
30713,30714,(singing),Series 06,1,6
30714,30715,Sheldon,Series 06,3,9
30715,30716,Penny,Series 06,1,18
30716,30717,Sheldon,Series 06,1,4
30718,30719,Sheldon,Series 06,11,72
30720,30721,Leonard,Series 06,3,26
30721,30722,Penny,Series 06,1,2
30722,30723,Sheldon,Series 06,2,11
30723,30724,Leonard,Series 06,1,2
30724,30725,Penny,Series 06,1,9
30725,30726,Sheldon,Series 06,4,27
30726,30727,Leonard,Series 06,2,7
30727,30728,Sheldon,Series 06,1,1
30728,30729,Penny,Series 06,1,4
30729,30730,Leonard,Series 06,1,8
30730,30731,Penny,Series 06,1,7
30731,30732,Sheldon,Series 06,3,24
30732,30733,Leonard,Series 06,1,4
30733,30734,Penny,Series 06,2,15
30734,30735,Sheldon,Series 06,3,17
30735,30736,Leonard,Series 06,1,5
30736,30737,Sheldon,Series 06,2,21
30737,30738,Leonard,Series 06,2,18
30738,30739,Sheldon,Series 06,1,8
30739,30740,Leonard,Series 06,1,7
30740,30741,Sheldon,Series 06,1,4
30741,30742,Together,Series 06,1,13
30743,30744,Raj,Series 06,2,26
30744,30745,Howard,Series 06,1,9
30745,30746,Raj,Series 06,1,10
30746,30747,Howard,Series 06,3,21
30747,30748,Raj,Series 06,1,2
30748,30749,Sheldon,Series 06,3,14
30749,30750,Leonard,Series 06,1,3
30750,30751,Howard,Series 06,1,12
30751,30752,Sheldon,Series 06,2,19
30752,30753,Howard,Series 06,1,10
30753,30754,Sheldon,Series 06,1,17
30754,30755,Leonard,Series 06,1,6
30755,30756,Sheldon,Series 06,2,5
30757,30758,Raj,Series 06,2,9
30758,30759,Howard,Series 06,1,12
30759,30760,Raj,Series 06,1,11
30760,30761,Howard,Series 06,1,13
30761,30762,Raj,Series 06,5,47
30762,30763,Howard,Series 06,1,2
30763,30764,Raj,Series 06,2,16
30764,30765,Howatd,Series 06,2,11
30767,30768,Leonard,Series 06,1,1
30769,30770,Leonard,Series 06,1,1
30771,30772,Leonard,Series 06,1,6
30773,30774,Leonard,Series 06,4,39
30775,30776,Leonard,Series 06,2,6
30777,30778,Leonard,Series 06,1,1
30779,30780,Leonard,Series 06,1,3
30781,30782,Leonard,Series 06,1,1
30784,30785,Howard,Series 06,1,9
30785,30786,Bernadette,Series 06,1,8
30786,30787,Howard,Series 06,1,15
30787,30788,Bernadette,Series 06,1,19
30788,30789,Howard,Series 06,1,7
30789,30790,Bernadette,Series 06,1,18
30790,30791,Howard,Series 06,1,1
30791,30792,Bernadette,Series 06,2,29
30792,30793,Howard,Series 06,2,23
30793,30794,Bernadette,Series 06,1,4
30794,30795,Howard,Series 06,1,10
30795,30796,Bernadette,Series 06,1,15
30796,30797,Howard,Series 06,2,6
30797,30798,Bernadette,Series 06,1,4
30798,30799,Howard,Series 06,1,3
30799,30800,Bernadette,Series 06,1,7
30801,30802,Sheldon,Series 06,1,4
30802,30803,Penny,Series 06,1,9
30803,30804,Sheldon,Series 06,10,60
30804,30805,Leonard,Series 06,1,3
30805,30806,Sheldon,Series 06,3,22
30806,30807,Leonard,Series 06,3,15
30807,30808,Arthur,Series 06,1,2
30808,30809,Sheldon,Series 06,1,9
30809,30810,Arthur,Series 06,1,5
30810,30811,Sheldon,Series 06,2,17
30811,30812,Arthur,Series 06,2,12
30812,30813,Sheldon,Series 06,2,24
30813,30814,Arthur,Series 06,1,5
30814,30815,Leonard,Series 06,1,5
30815,30816,Sheldon,Series 06,1,2
30816,30817,Arthur,Series 06,1,6
30817,30818,Leonard,Series 06,3,12
30818,30819,Arthur,Series 06,1,1
30819,30820,Penny,Series 06,1,1
30820,30821,Arthur,Series 06,1,17
30821,30822,Sheldon,Series 06,4,20
30822,30823,Arthur,Series 06,1,10
30823,30824,Leonard,Series 06,1,2
30824,30825,Arthur,Series 06,1,4
30825,30826,Penny,Series 06,1,10
30826,30827,Arthur,Series 06,2,21
30827,30828,Leonard,Series 06,1,16
30828,30829,Arthur,Series 06,3,44
30829,30830,Leonard,Series 06,2,13
30830,30831,Arthur,Series 06,3,34
30831,30832,Sheldon,Series 06,2,14
30832,30833,Arthur,Series 06,2,15
30833,30834,Sheldon,Series 06,2,9
30834,30835,Arthur,Series 06,2,7
30835,30836,Sheldon,Series 06,3,24
30836,30837,Arthur,Series 06,1,10
30838,30839,Bernadette,Series 06,1,1
30839,30840,Howard,Series 06,1,1
30840,30841,Bernadette,Series 06,1,14
30841,30842,Howard,Series 06,2,11
30842,30843,(likewise),Series 06,2,8
30843,30844,Howard,Series 06,1,1
30844,30845,Bernadette,Series 06,1,1
30845,30846,Howard,Series 06,2,15
30846,30847,Bernadette,Series 06,1,9
30847,30848,Howard,Series 06,1,1
30849,30850,Arthur,Series 06,1,32
30850,30851,Penny,Series 06,1,4
30851,30852,Sheldon,Series 06,2,14
30852,30853,Penny,Series 06,1,5
30853,30854,Sheldon,Series 06,1,1
30854,30855,Penny,Series 06,1,8
30855,30856,Arthur,Series 06,1,5
30856,30857,Sheldon,Series 06,2,5
30857,30858,Penny,Series 06,1,3
30858,30859,Arthur,Series 06,1,10
30859,30860,Penny,Series 06,2,17
30860,30861,Arthur,Series 06,3,16
30861,30862,Sheldon,Series 06,1,16
30862,30863,Arthur,Series 06,1,14
30863,30864,Leonard,Series 06,1,4
30864,30865,Arthur,Series 06,2,23
30865,30866,Sheldon,Series 06,1,11
30866,30867,Arthur,Series 06,3,48
30867,30868,Sheldon,Series 06,3,11
30868,30869,Penny,Series 06,1,8
30869,30870,Arthur,Series 06,1,2
30870,30871,Penny,Series 06,1,25
30871,30872,Arthur,Series 06,1,6
30872,30873,Sheldon,Series 06,2,27
30873,30874,Arthur,Series 06,2,18
30874,30875,Sheldon,Series 06,1,19
30875,30876,Arthur,Series 06,1,5
30876,30877,Sheldon,Series 06,4,64
30877,30878,Leonard,Series 06,2,27
30878,30879,Sheldon,Series 06,2,14
30879,30880,Arthur,Series 06,2,11
30880,30881,Leonard,Series 06,1,11
30881,30882,Arthur,Series 06,1,2
30882,30883,Penny,Series 06,1,4
30883,30884,Arthur,Series 06,1,8
30884,30885,Leonard,Series 06,1,7
30885,30886,Penny,Series 06,1,9
30886,30887,Arthur,Series 06,1,1
30888,30889,Raj,Series 06,6,55
30890,30891,Paramedic,Series 06,1,17
30891,30892,Leonard,Series 06,1,12
30892,30893,Sheldon,Series 06,1,4
30893,30894,Arthur,Series 06,1,10
30894,30895,Paramedic,Series 06,2,9
30895,30896,Sheldon,Series 06,1,2
30896,30897,Arthur,Series 06,1,6
30897,30898,Penny,Series 06,1,12
30898,30899,Leonard,Series 06,1,8
30899,30900,Arthur,Series 06,1,16
30900,30901,Sheldon,Series 06,2,29
30902,30903,Bernadette,Series 06,2,15
30903,30904,Howard,Series 06,4,22
30904,30905,Bernadette,Series 06,2,11
30905,30906,Howard,Series 06,6,29
30906,30907,Raj,Series 06,3,10
30907,30908,Howard,Series 06,1,1
30908,30909,Raj,Series 06,2,10
30909,30910,Howard,Series 06,1,3
30910,30911,Bernadette,Series 06,1,6
30911,30912,Raj,Series 06,2,17
30912,30913,Howard,Series 06,1,4
30913,30914,Bernadette,Series 06,1,8
30914,30915,Raj,Series 06,3,22
30915,30916,Bernadette,Series 06,1,17
30916,30917,Raj,Series 06,1,5
30917,30918,Bernadette,Series 06,4,25
30918,30919,Raj,Series 06,2,4
30919,30920,Bernadette,Series 06,2,19
30920,30921,Howard,Series 06,2,11
30922,30923,Sheldon,Series 06,2,15
30923,30924,Arthur,Series 06,2,8
30924,30925,Sheldon,Series 06,1,6
30925,30926,Arthur,Series 06,2,10
30926,30927,Sheldon,Series 06,1,14
30927,30928,Arthur,Series 06,3,16
30928,30929,Sheldon,Series 06,1,2
30929,30930,Arthur,Series 06,1,27
30930,30931,Sheldon,Series 06,2,7
30931,30932,Arthur,Series 06,3,29
30932,30933,Sheldon,Series 06,1,11
30933,30934,Arthur,Series 06,1,1
30934,30935,Sheldon,Series 06,3,20
30935,30936,Arthur,Series 06,1,6
30936,30937,Sheldon,Series 06,2,15
30937,30938,Arthur,Series 06,1,2
30938,30939,Sheldon,Series 06,1,11
30939,30940,Arthur,Series 06,1,2
30940,30941,Sheldon,Series 06,1,1
30941,30942,Arthur,Series 06,1,4
30943,30944,Bernadette,Series 06,1,3
30944,30945,Penny,Series 06,1,4
30945,30946,Bernadette,Series 06,1,6
30946,30947,Amy,Series 06,1,21
30947,30948,Penny,Series 06,1,1
30948,30949,Amy,Series 06,1,5
30949,30950,Bernadette,Series 06,2,7
30950,30951,Amy,Series 06,2,3
30952,30953,Howard,Series 06,1,8
30953,30954,Raj,Series 06,1,3
30954,30955,Leonard,Series 06,1,6
30955,30956,Sheldon,Series 06,1,2
30957,30958,Penny,Series 06,1,14
30958,30959,Bernadette,Series 06,1,22
30959,30960,Amy,Series 06,1,17
30960,30961,Penny,Series 06,1,5
30961,30962,Amy,Series 06,1,15
30963,30964,Sheldon,Series 06,2,16
30964,30965,Leonard,Series 06,1,22
30965,30966,Raj,Series 06,2,34
30966,30967,Howard,Series 06,1,40
30968,30969,Girls,Series 06,1,3
30970,30971,Boys,Series 06,1,15
30972,30973,Raj,Series 06,2,25
30973,30974,Howard,Series 06,1,8
30974,30975,Raj,Series 06,3,25
30975,30976,Howard,Series 06,1,5
30976,30977,Sheldon,Series 06,2,8
30977,30978,Leonard,Series 06,1,1
30978,30979,Sheldon,Series 06,1,15
30979,30980,Leonard,Series 06,3,27
30980,30981,Sheldon,Series 06,7,69
30981,30982,Howard,Series 06,5,51
30982,30983,Leonard,Series 06,1,12
30983,30984,Sheldon,Series 06,1,11
30984,30985,Raj,Series 06,4,44
30985,30986,Leonard,Series 06,2,9
30986,30987,Raj,Series 06,4,34
30987,30988,Howard,Series 06,3,53
30988,30989,Sheldon,Series 06,1,7
30990,30991,Raj,Series 06,1,11
30991,30992,Lucy,Series 06,1,2
30992,30993,Raj,Series 06,3,34
30993,30994,Lucy,Series 06,1,26
30994,30995,Raj,Series 06,1,1
30995,30996,Lucy,Series 06,2,15
30996,30997,Raj,Series 06,1,10
30997,30998,Lucy,Series 06,2,18
30998,30999,Raj,Series 06,1,8
30999,31000,Lucy,Series 06,2,24
31000,31001,Raj,Series 06,1,4
31001,31002,Lucy,Series 06,1,6
31002,31003,Raj,Series 06,1,2
31003,31004,Lucy,Series 06,1,26
31004,31005,Raj,Series 06,2,6
31005,31006,Lucy,Series 06,2,12
31007,31008,Leonard,Series 06,1,14
31008,31009,Howard,Series 06,2,5
31009,31010,Sheldon,Series 06,1,5
31010,31011,Leonard,Series 06,4,27
31011,31012,Sheldon,Series 06,2,13
31012,31013,Penny,Series 06,1,2
31013,31014,Howard,Series 06,1,5
31014,31015,Bernadette,Series 06,2,6
31015,31016,Amy,Series 06,3,35
31016,31017,Bernadette,Series 06,1,20
31017,31018,Amy,Series 06,2,9
31018,31019,Penny,Series 06,3,29
31019,31020,Amy,Series 06,2,17
31020,31021,Sheldon,Series 06,1,5
31021,31022,Leonard,Series 06,2,31
31022,31023,Sheldon,Series 06,1,27
31023,31024,Leonard,Series 06,1,14
31024,31025,Sheldon,Series 06,1,11
31025,31026,Penny,Series 06,2,8
